Delta, delta, S1S1x, S1S1y, S1S1z, S1S2x, S1S2y, S1S2z, S1S3x, S1S3y, S1S3z, S1S4x, S1S4y, S1S4z, S1S5x, S1S5y, S1S5z, S1S6x, S1S6y, S1S6z, S1S7x, S1S7y, S1S7z, prodSix, prodSiy, prodSiz
1.29999995231628,0.462500005960465,-0.148728683590889,0.108963631093502,-0.0399992913007736,0.0385531336069107,-0.0259495638310909,0.0250088702887297,-0.0411725752055645,-0.148728683590889,0.108963631093502,-0.0399992913007736,0.0385531336069107,-0.0259495638310909,0.0250088702887297,-0.0411725752055645,-0.359610050916672,0.339996963739395,-0.253451377153397,0.253610193729401,-0.232228666543961,0.232031390070915,-0.254930973052979,0.0477729812264442,0.0477729812264442,0.182019665837288
1.29999995231628,0.474999994039536,-0.143337815999985,0.107146292924881,-0.0377531126141548,0.0367936007678509,-0.0241525992751122,0.0233553275465965,-0.0394064411520958,-0.143337815999985,0.107146292924881,-0.0377531126141548,0.0367936007678509,-0.0241525992751122,0.0233553275465965,-0.0394064411520958,-0.342290252447128,0.324375987052917,-0.234076410531998,0.234432145953178,-0.21208344399929,0.211917534470558,-0.235805079340935,0.0494633950293064,0.0494633950293064,0.176848560571671
1.29999995231628,0.487500011920929,-0.138062849640846,0.105166211724281,-0.0355374999344349,0.0349815972149372,-0.0223636068403721,0.0216927733272314,-0.0375496931374073,-0.138062849640846,0.105166211724281,-0.0355374999344349,0.0349815972149372,-0.0223636068403721,0.0216927733272314,-0.0375496931374073,-0.325596630573273,0.309254229068756,-0.215548321604729,0.216062113642693,-0.192870125174522,0.192731305956841,-0.217463195323944,0.0510642975568771,0.0510642975568771,0.172067731618881
1.29999995231628,0.5,-0.132909923791885,0.103037685155869,-0.0333675369620323,0.0331396199762821,-0.0206048935651779,0.0200443174690008,-0.0356314554810524,-0.132909923791885,0.103037685155869,-0.0333675369620323,0.0331396199762821,-0.0206048935651779,0.0200443174690008,-0.0356314554810524,-0.309588760137558,0.294695824384689,-0.197970598936081,0.198606833815575,-0.174709036946297,0.174593448638916,-0.200014382600784,0.0525709949433804,0.0525709949433804,0.167678847908974
1.29999995231628,0.512499988079071,-0.127882435917854,0.100776478648186,-0.0312557704746723,0.0312883891165256,-0.0188953708857298,0.018429983407259,-0.0336789600551128,-0.127882435917854,0.100776478648186,-0.0312557704746723,0.0312883891165256,-0.0188953708857298,0.018429983407259,-0.0336789600551128,-0.294300258159637,0.280740201473236,-0.181409642100334,0.182136297225952,-0.157679304480553,0.157583490014076,-0.18353134393692,0.0539817437529564,0.0539817437529564,0.163673400878906
1.29999995231628,0.524999976158142,-0.12298146635294,0.0983989089727402,-0.0292121302336454,0.0294462889432907,-0.0172503087669611,0.0168663468211889,-0.0317166931927204,-0.12298146635294,0.0983989089727402,-0.0292121302336454,0.0294462889432907,-0.0172503087669611,0.0168663468211889,-0.0317166931927204,-0.279742300510406,0.267405390739441,-0.165898889303207,0.166687771677971,-0.141822919249535,0.141743823885918,-0.168054044246674,0.0552972629666328,0.0552972629666328,0.160035118460655
1.29999995231628,0.537500023841858,-0.118206135928631,0.0959211364388466,-0.0272440705448389,0.0276290625333786,-0.0156813785433769,0.0153664853423834,-0.0297659318894148,-0.118206135928631,0.0959211364388466,-0.0272440705448389,0.0276290625333786,-0.0156813785433769,0.0153664853423834,-0.0297659318894148,-0.265907824039459,0.254691660404205,-0.151444062590599,0.152270779013634,-0.127150401473045,0.127085402607918,-0.153594791889191,0.0565201342105866,0.0565201342105866,0.156742289662361
1.29999995231628,0.550000011920929,-0.113554142415524,0.0933586284518242,-0.0253567844629288,0.0258497651666403,-0.0141968950629234,0.0139401396736503,-0.0278445668518543,-0.113554142415524,0.0933586284518242,-0.0253567844629288,0.0258497651666403,-0.0141968950629234,0.0139401396736503,-0.0278445668518543,-0.252775818109512,0.242585554718971,-0.138028919696808,0.138872742652893,-0.113646909594536,0.113593682646751,-0.140143603086472,0.057654295116663,0.057654295116663,0.153769925236702
1.29999995231628,0.5625,-0.10902214795351,0.0907257869839668,-0.023553516715765,0.0241188704967499,-0.0128022069111466,0.0125940376892686,-0.0259671863168478,-0.10902214795351,0.0907257869839668,-0.023553516715765,0.0241188704967499,-0.0128022069111466,0.0125940376892686,-0.0259671863168478,-0.240315333008766,0.231063663959503,-0.125620558857918,0.126464232802391,-0.101278126239777,0.101234719157219,-0.127673536539078,0.0587045475840569,0.0587045475840569,0.151091426610947
1.29999995231628,0.574999988079071,-0.104606106877327,0.0880357623100281,-0.0218358859419823,0.0224444847553968,-0.0115001248195767,0.0113322893157601,-0.024145295843482,-0.104606106877327,0.0880357623100281,-0.0218358859419823,0.0224444847553968,-0.0115001248195767,0.0113322893157601,-0.024145295843482,-0.228488922119141,0.220095723867416,-0.114174462854862,0.115003913640976,-0.0899957716464996,0.089960515499115,-0.116145461797714,0.059676181524992,0.059676181524992,0.148679971694946
1.29999995231628,0.587499976158142,-0.100301593542099,0.0853003636002541,-0.0202041920274496,0.0208326261490583,-0.0102913724258542,0.010156812146306,-0.022387657314539,-0.100301593542099,0.0853003636002541,-0.0202041920274496,0.0208326261490583,-0.0102913724258542,0.010156812146306,-0.022387657314539,-0.217255428433418,0.209647461771965,-0.103638544678688,0.104442551732063,-0.0797421783208847,0.0797136574983597,-0.105512119829655,0.0605746731162071,0.0605746731162071,0.14650946855545
1.29999995231628,0.600000023841858,-0.0961040034890175,0.0825300365686417,-0.0186577141284943,0.0192875191569328,-0.0091750118881464,0.00906773842871189,-0.0207006428390741,-0.0961040034890175,0.0825300365686417,-0.0186577141284943,0.0192875191569328,-0.0091750118881464,0.00906773842871189,-0.0207006428390741,-0.206572234630585,0.199682593345642,-0.0939565077424049,0.0947263985872269,-0.0704541131854057,0.0704311355948448,-0.0957215055823326,0.0614054538309574,0.0614054538309574,0.1445552110672
1.29999995231628,0.612500011920929,-0.0920087322592735,0.0797339752316475,-0.0171949565410614,0.0178118925541639,-0.00814882759004831,0.00806380063295364,-0.019088601693511,-0.0920087322592735,0.0797339752316475,-0.0171949565410614,0.0178118925541639,-0.00814882759004831,0.00806380063295364,-0.019088601693511,-0.196396887302399,0.190164551138878,-0.0850704535841942,0.0857997462153435,-0.062065701931715,0.0620472729206085,-0.086719386279583,0.0621737614274025,0.0621737614274025,0.1427943110466
1.29999995231628,0.625,-0.0880112946033478,0.0769201666116715,-0.015813859179616,0.0164072420448065,-0.00720965070649982,0.00714265741407871,-0.0175542216747999,-0.0880112946033478,0.0769201666116715,-0.015813859179616,0.0164072420448065,-0.00720965070649982,0.00714265741407871,-0.0175542216747999,-0.186688289046288,0.181057542562485,-0.0769227370619774,0.0776068791747093,-0.0545106828212738,0.0544959679245949,-0.0784512981772423,0.0628845319151878,0.0628845319151878,0.141205877065659
1.29999995231628,0.637499988079071,-0.084107406437397,0.0740955248475075,-0.0145119754597545,0.015074085444212,-0.00635363627225161,0.0063011790625751,-0.0160988289862871,-0.084107406437397,0.0740955248475075,-0.0145119754597545,0.015074085444212,-0.00635363627225161,0.0063011790625751,-0.0160988289862871,-0.177407369017601,0.172327414155006,-0.0694573670625687,0.0700934156775475,-0.0477239973843098,0.0477123036980629,-0.0708638876676559,0.063542366027832,0.063542366027832,0.139771059155464
1.29999995231628,0.649999976158142,-0.0802930071949959,0.0712660178542137,-0.0132866064086556,0.0138121610507369,-0.00557648856192827,0.00553568080067635,-0.0147226750850678,-0.0802930071949959,0.0712660178542137,-0.0132866064086556,0.0138121610507369,-0.00557648856192827,0.00553568080067635,-0.0147226750850678,-0.168517678976059,0.163942068815231,-0.0626209005713463,0.063207283616066,-0.0416429117321968,0.0416336692869663,-0.0639059245586395,0.0641514807939529,0.0641514807939529,0.138473048806191
1.29999995231628,0.662500023841858,-0.076564334332943,0.0684367939829826,-0.0121349068358541,0.0126206092536449,-0.00487363943830133,0.00484211277216673,-0.0134251639246941,-0.076564334332943,0.0684367939829826,-0.0121349068358541,0.0126206092536449,-0.00487363943830133,0.00484211277216673,-0.0134251639246941,-0.159985542297363,0.155871793627739,-0.0563629791140556,0.0568992607295513,-0.0362077206373215,0.0362004600465298,-0.0575288459658623,0.0647157058119774,0.0647157058119774,0.137296929955482
1.29999995231628,0.675000011920929,-0.0729178786277771,0.065612256526947,-0.0110539672896266,0.0114981168881059,-0.00424038711935282,0.00421620858833194,-0.0122050540521741,-0.0729178786277771,0.065612256526947,-0.0110539672896266,0.0114981168881059,-0.00424038711935282,0.00421620858833194,-0.0122050540521741,-0.151780173182488,0.148089334368706,-0.0506366677582264,0.0511233173310757,-0.0313621759414673,0.031356506049633,-0.0516871362924576,0.0652385056018829,0.0652385056018829,0.136229574680328
1.29999995231628,0.6875,-0.0693503990769386,0.0627961903810501,-0.0100408745929599,0.0104430373758078,-0.00367200234904885,0.00365360477007925,-0.0110606141388416,-0.0693503990769386,0.0627961903810501,-0.0100408745929599,0.0104430373758078,-0.00367200234904885,0.00365360477007925,-0.0110606141388416,-0.14387358725071,0.140569925308228,-0.0453985221683979,0.045836765319109,-0.0270536821335554,0.0270492825657129,-0.0463384799659252,0.0657230168581009,0.0657230168581009,0.135259479284287
1.29999995231628,0.699999988079071,-0.0658589377999306,0.0599918477237225,-0.00909275282174349,0.0094534819945693,-0.00316380988806486,0.0031499289907515,-0.00998975802212954,-0.0658589377999306,0.0599918477237225,-0.00909275282174349,0.0094534819945693,-0.00316380988806486,0.0031499289907515,-0.00998975802212954,-0.136240556836128,0.133291214704514,-0.0406085923314095,0.0410002358257771,-0.0232333317399025,0.023229943588376,-0.0414437726140022,0.0661720335483551,0.0661720335483551,0.13437657058239
1.29999995231628,0.712499976158142,-0.0624407641589642,0.0572020336985588,-0.0082067959010601,0.00852740183472633,-0.00271124532446265,0.00270086782984436,-0.00899014715105295,-0.0624407641589642,0.0572020336985588,-0.0082067959010601,0.00852740183472633,-0.00271124532446265,0.00270086782984436,-0.00899014715105295,-0.128858372569084,0.126233071088791,-0.0362302996218204,0.0365776009857655,-0.0198558550328016,0.0198532659560442,-0.0369670540094376,0.0665880739688873,0.0665880739688873,0.133572086691856
1.29999995231628,0.725000023841858,-0.0590933710336685,0.0544291473925114,-0.00738028576597571,0.00766264135017991,-0.00230989744886756,0.00230221613310277,-0.00805927533656359,-0.0590933710336685,0.0544291473925114,-0.00738028576597571,0.00766264135017991,-0.00230989744886756,0.00230221613310277,-0.00805927533656359,-0.121706694364548,0.119377501308918,-0.0322302840650082,0.0325358249247074,-0.0168794710189104,0.0168775096535683,-0.0328753627836704,0.0669733881950378,0.0669733881950378,0.132838353514671
1.29999995231628,0.737500011920929,-0.0558144524693489,0.0516752637922764,-0.00661060540005565,0.00685698632150888,-0.00195553689263761,0.00194991286844015,-0.00719453394412994,-0.0558144524693489,0.0516752637922764,-0.00661060540005565,0.00685698632150888,-0.00195553689263761,0.00194991286844015,-0.00719453394412994,-0.114767335355282,0.112708441913128,-0.0285781789571047,0.028844777494669,-0.0142657225951552,0.0142642511054873,-0.0291385762393475,0.067330002784729,0.067330002784729,0.132168710231781
1.29999995231628,0.75,-0.0526018962264061,0.0489421747624874,-0.00589524582028389,0.0061082006432116,-0.00164413347374648,0.00164006452541798,-0.0063932603225112,-0.0526018962264061,0.0489421747624874,-0.00589524582028389,0.0061082006432116,-0.00164413347374648,0.00164006452541798,-0.0063932603225112,-0.108024068176746,0.106211580336094,-0.0252464096993208,0.0254770275205374,-0.0119792586192489,0.0119781661778688,-0.0257292184978724,0.0676597207784653,0.0676597207784653,0.131557390093803
1.29999995231628,0.762499988079071,-0.0494537428021431,0.0462314188480377,-0.00523180793970823,0.00541405100375414,-0.00137186667416245,0.00136896141339093,-0.00565277878195047,-0.0494537428021431,0.0462314188480377,-0.00523180793970823,0.00541405100375414,-0.00137186667416245,0.00136896141339093,-0.00565277878195047,-0.101462416350842,0.0998741909861565,-0.0222099684178829,0.0224076379090548,-0.00998762995004654,0.00998682901263237,-0.0226222593337297,0.067964181303978,0.067964181303978,0.130999311804771
1.29999995231628,0.774999976158142,-0.0463681854307652,0.0435443371534348,-0.00461800210177898,0.00477232784032822,-0.00113513087853789,0.00113308674190193,-0.00497043179348111,-0.0463681854307652,0.0435443371534348,-0.00461800210177898,0.00477232784032822,-0.00113513087853789,0.00113308674190193,-0.00497043179348111,-0.0950694903731346,0.0936849787831306,-0.0194461885839701,0.0196139644831419,-0.00826107151806355,0.00826049223542213,-0.0197949111461639,0.0682448595762253,0.0682448595762253,0.130490064620972
1.29999995231628,0.787500023841858,-0.0433435440063477,0.0408820807933807,-0.00405164714902639,0.00418086070567369,-0.000930535432416946,0.0009291204623878,-0.00434359861537814,-0.0433435440063477,0.0408820807933807,-0.00405164714902639,0.00418086070567369,-0.000930535432416946,0.0009291204623878,-0.00434359861537814,-0.0888337939977646,0.0876338928937912,-0.016934547573328,0.017075439915061,-0.00677229417487979,0.00677188113331795,-0.0172264464199543,0.0685030892491341,0.0685030892491341,0.130025804042816
1.29999995231628,0.800000011920929,-0.0403782464563847,0.0382456444203854,-0.00353066599927843,0.00363752711564302,-0.000754901382606477,0.000753939733840525,-0.00376971554942429,-0.0403782464563847,0.0382456444203854,-0.00353066599927843,0.00363752711564302,-0.000754901382606477,0.000753939733840525,-0.00376971554942429,-0.0827450677752495,0.0817120224237442,-0.0146564617753029,0.0147734079509974,-0.00549628352746367,0.00549599388614297,-0.014898014254868,0.0687400847673416,0.0687400847673416,0.129603147506714
1.29999995231628,0.8125,-0.0374708250164986,0.0356358923017979,-0.0030530805233866,0.00314026116393507,-0.00060525699518621,0.000604616943746805,-0.00324628408998251,-0.0374708250164986,0.0356358923017979,-0.0030530805233866,0.00314026116393507,-0.00060525699518621,0.000604616943746805,-0.00324628408998251,-0.0767941549420357,0.0759114474058151,-0.0125951003283262,0.0126909269019961,-0.00441011413931847,0.0044099148362875,-0.0127924671396613,0.0689569562673569,0.0689569562673569,0.129219099879265
1.29999995231628,0.824999988079071,-0.0346199013292789,0.0330535657703876,-0.00261700735427439,0.0026870584115386,-0.000478830857900903,0.000478414818644524,-0.00277088209986687,-0.0346199013292789,0.0330535657703876,-0.00261700735427439,0.0026870584115386,-0.000478830857900903,0.000478414818644524,-0.00277088209986687,-0.0709728673100472,0.0702250972390175,-0.0107352240011096,0.0108126197010279,-0.0034927730448544,0.00349263893440366,-0.0108942044898868,0.0691547095775604,0.0691547095775604,0.12887105345726
1.29999995231628,0.837499976158142,-0.0318241603672504,0.0304992981255054,-0.00222065323032439,0.00227597821503878,-0.000373044138541445,0.000372781039914116,-0.00234116800129414,-0.0318241603672504,0.0304992981255054,-0.00222065323032439,0.00227597821503878,-0.000373044138541445,0.000372781039914116,-0.00234116800129414,-0.0652738586068153,0.0646466910839081,-0.00906302314251661,0.00912452209740877,-0.00272499932907522,0.00272491108626127,-0.00918902829289436,0.0693342909216881,0.0693342909216881,0.128556683659554
1.29999995231628,0.850000023841858,-0.0290823690593243,0.0279736276715994,-0.00186230835970491,0.00190514617133886,-0.00028550237766467,0.000285341200651601,-0.00195488380268216,-0.0290823690593243,0.0279736276715994,-0.00186230835970491,0.00190514617133886,-0.00028550237766467,0.000285341200651601,-0.00195488380268216,-0.0596905425190926,0.0591706037521362,-0.00756598170846701,0.00761394202709198,-0.0020891351159662,0.00208907900378108,-0.00766401272267103,0.0694965645670891,0.0694965645670891,0.128273904323578
1.29999995231628,0.862500011920929,-0.0263933427631855,0.0254770163446665,-0.00154034292791039,0.00157275388482958,-0.000213986611925066,0.000213891544262879,-0.00160985789261758,-0.0263933427631855,0.0254770163446665,-0.00154034292791039,0.00157275388482958,-0.000213986611925066,0.000213891544262879,-0.00160985789261758,-0.0542169623076916,0.0537917912006378,-0.00623274454846978,0.00626934273168445,-0.00156899052672088,0.0015689559513703,-0.00630738120526075,0.0696423202753067,0.0696423202753067,0.128020867705345
1.29999995231628,0.875,-0.0237559508532286,0.0230098403990269,-0.00125320174265653,0.00127705931663513,-0.000156444613821805,0.000156391004566103,-0.00130400399211794,-0.0237559508532286,0.0230098403990269,-0.00125320174265653,0.00127705931663513,-0.000156444613821805,0.000156391004566103,-0.00130400399211794,-0.0488477498292923,0.0485057234764099,-0.00505300657823682,0.00508022634312511,-0.00114971795119345,0.00114969757851213,-0.00510839745402336,0.0697723180055618,0.0697723180055618,0.127795919775963
1.29999995231628,0.887499988079071,-0.0211691092699766,0.0205724202096462,-0.000999399344436824,0.00101638585329056,-0.000110981913167052,0.000110953304101713,-0.00103532220236957,-0.0211691092699766,0.0205724202096462,-0.000999399344436824,0.00101638585329056,-0.000110981913167052,0.000110953304101713,-0.00103532220236957,-0.043578028678894,0.0433083102107048,-0.00401740614324808,0.00403703562915325,-0.000817700463812798,0.000817688938695937,-0.00405726814642549,0.06988725066185,0.06988725066185,0.127597540616989
1.29999995231628,0.899999976158142,-0.0186317693442106,0.0181650053709745,-0.000777515990193933,0.000789120735134929,-7.58530222810805E-05,7.58387686801143E-05,-0.000801896268967539,-0.0186317693442106,0.0181650053709745,-0.000777515990193933,0.000789120735134929,-7.58530222810805E-05,7.58387686801143E-05,-0.000801896268967539,-0.0384033620357513,0.0381958410143852,-0.00311743188649416,0.0031310603953898,-0.000560447806492448,0.000560441752895713,-0.00314505328424275,0.0699877738952637,0.0699877738952637,0.127424389123917
1.29999995231628,0.912500023841858,-0.01614292524755,0.0157877933233976,-0.00058619404444471,0.000593713950365782,-4.94528721901588E-05,4.94463674840517E-05,-0.00060189317446202,-0.01614292524755,0.0157877933233976,-0.00058619404444471,0.000593713950365782,-4.94528721901588E-05,4.94463674840517E-05,-0.00060189317446202,-0.0333196818828583,0.0331649407744408,-0.00234533846378326,0.00235435832291841,-0.000366503343684599,0.000366500375093892,-0.00236358470283449,0.0700745135545731,0.0700745135545731,0.127275213599205
1.29999995231628,0.925000011920929,-0.0137015962973237,0.0134409321472049,-0.000424133730120957,0.000428676343290135,-3.03084434563061E-05,3.03058041026816E-05,-0.000433560111559927,-0.0137015962973237,0.0134409321472049,-0.000424133730120957,0.000428676343290135,-3.03084434563061E-05,3.03058041026816E-05,-0.000433560111559927,-0.0283232629299164,0.0282125156372786,-0.00169407075736672,0.00169967906549573,-0.000225358176976442,0.000225356867304072,-0.00170539529062808,0.0701480433344841,0.0701480433344841,0.127148896455765
1.29999995231628,0.9375,-0.0113068334758282,0.0111245224252343,-0.000290090043563396,0.000292577693471685,-1.70707298821071E-05,1.70698203874053E-05,-0.000295222533168271,-0.0113068334758282,0.0111245224252343,-0.000290090043563396,0.000292577693471685,-1.70707298821071E-05,1.70698203874053E-05,-0.000295222533168271,-0.0234106536954641,0.0233357232064009,-0.00115719658788294,0.00116039940621704,-0.000127373670693487,0.000127373175928369,-0.00116365251597017,0.0702089220285416,0.0702089220285416,0.12704436480999
1.29999995231628,0.949999988079071,-0.00895771291106939,0.00883862283080816,-0.000182869567652233,0.000184044940397143,-8.50698143040063E-06,8.50673677632585E-06,-0.000185281489393674,-0.00895771291106939,0.00883862283080816,-0.000182869567652233,0.000184044940397143,-8.50698143040063E-06,8.50673677632585E-06,-0.000185281489393674,-0.0185786616057158,0.0185319315642118,-0.00072884518885985,0.000730462605133653,-6.37105476926081E-05,6.37103948974982E-05,-0.000732099928427488,0.0702576711773872,0.0702576711773872,0.126960694789886
1.29999995231628,0.962499976158142,-0.00665333587676287,0.00658325245603919,-0.000101327517768368,0.000101760146208107,-3.49329548043897E-06,3.49325227944064E-06,-0.000102210964541882,-0.00665333587676287,0.00658325245603919,-0.000101327517768368,0.000101760146208107,-3.49329548043897E-06,3.49325227944064E-06,-0.000102210964541882,-0.0138243064284325,0.0137986885383725,-0.000403652840759605,0.000404325517592952,-2.62643061432755E-05,2.62642697634874E-05,-0.000405004277126864,0.0702947899699211,0.0702947899699211,0.12689696252346
1.29999995231628,0.975000023841858,-0.00439282553270459,0.00435839546844363,-4.4365140638547E-05,4.44585348304827E-05,-1.00753834431089E-06,1.00753516107943E-06,-4.4555235945154E-05,-0.00439282553270459,0.00435839546844363,-4.4365140638547E-05,4.44585348304827E-05,-1.00753834431089E-06,1.00753516107943E-06,-4.4555235945154E-05,-0.0091448025777936,0.00913370400667191,-0.00017671353998594,0.000176909947185777,-7.6062319749326E-06,7.60622742745909E-06,-0.000177107503986917,0.0703207552433014,0.0703207552433014,0.126852378249168
1.29999995231628,0.987500011920929,-0.00217532552778721,0.00216400413773954,-1.09272586996667E-05,1.09265665741987E-05,-1.2260177584267E-07,1.2260176163181E-07,-1.09260618046392E-05,-0.00217532552778721,0.00216400413773954,-1.09272586996667E-05,1.09265665741987E-05,-1.2260177584267E-07,1.2260176163181E-07,-1.09260618046392E-05,-0.00453752651810646,0.00453482149168849,-4.3535230361158E-05,4.35594120062888E-05,-9.2952541308478E-07,9.2952529939794E-07,-4.35836627730168E-05,0.0703360214829445,0.0703360214829445,0.126826137304306
1.35000002384186,0,-0.30634880065918,0.104469083249569,-0.0644763708114624,0.0351055115461349,-0.0268362406641245,0.021821403875947,-0.0268362406641245,-0.30634880065918,0.104469083249569,-0.0644763708114624,0.0351055115461349,-0.0268362406641245,0.021821403875947,-0.0268362406641245,-0.746211886405945,0.645307123661041,-0.627528667449951,0.615046501159668,-0.610460817813873,0.608687460422516,-0.610460817813873,0.00932176783680916,0.00932176783680916,0.353974342346191
1.35000002384186,0.0125000001862645,-0.302694201469421,0.104463294148445,-0.0641079246997833,0.0351132564246654,-0.0268071126192808,0.0218333769589663,-0.0268931891769171,-0.302694201469421,0.104463294148445,-0.0641079246997833,0.0351132564246654,-0.0268071126192808,0.0218333769589663,-0.0268931891769171,-0.743871927261353,0.645246207714081,-0.627296030521393,0.614999055862427,-0.610398232936859,0.608645141124725,-0.610438168048859,0.00933197047561407,0.00933197047561407,0.353914678096771
1.35000002384186,0.025000000372529,-0.299033850431442,0.104446023702621,-0.0637476369738579,0.0351364985108376,-0.0268048942089081,0.0218692664057016,-0.0269788578152657,-0.299033850431442,0.104446023702621,-0.0637476369738579,0.0351364985108376,-0.0268048942089081,0.0218692664057016,-0.0269788578152657,-0.741426765918732,0.645062327384949,-0.62695837020874,0.614855170249939,-0.610248386859894,0.60851663351059,-0.610329210758209,0.00936269480735064,0.00936269480735064,0.353735059499741
1.35000002384186,0.0375000014901161,-0.295361399650574,0.104417569935322,-0.0633926838636398,0.0351752452552319,-0.0268286466598511,0.0219289939850569,-0.0270941257476807,-0.295361399650574,0.104417569935322,-0.0633926838636398,0.0351752452552319,-0.0268286466598511,0.0219289939850569,-0.0270941257476807,-0.7388676404953,0.644752025604248,-0.626509487628937,0.614610493183136,-0.610006093978882,0.608297169208527,-0.610129952430725,0.00941429659724236,0.00941429659724236,0.353433430194855
1.35000002384186,0.0500000007450581,-0.291671007871628,0.104378446936607,-0.0630403757095337,0.035229504108429,-0.0268774013966322,0.0220124255865812,-0.0272398572415113,-0.291671007871628,0.104378446936607,-0.0630403757095337,0.035229504108429,-0.0268774013966322,0.0220124255865812,-0.0272398572415113,-0.736184120178223,0.644309639930725,-0.62594074010849,0.614257514476776,-0.609663128852844,0.607978761196137,-0.609833002090454,0.00948737468570471,0.00948737468570471,0.353006452322006
1.35000002384186,0.0625,-0.28795725107193,0.104329355061054,-0.0626881346106529,0.0352992862462997,-0.0269501470029354,0.0221193563193083,-0.0274169072508812,-0.28795725107193,0.104329355061054,-0.0626881346106529,0.0352992862462997,-0.0269501470029354,0.0221193563193083,-0.0274169072508812,-0.733364164829254,0.643727004528046,-0.625240385532379,0.613785684108734,-0.609207928180695,0.607550144195557,-0.60942804813385,0.00958277657628059,0.00958277657628059,0.352449387311935
1.35000002384186,0.0750000029802322,-0.284215211868286,0.104271203279495,-0.062333457171917,0.0353845953941345,-0.0270458087325096,0.0222495086491108,-0.027626097202301,-0.284215211868286,0.104271203279495,-0.062333457171917,0.0353845953941345,-0.0270458087325096,0.0222495086491108,-0.027626097202301,-0.730393826961517,0.642993569374085,-0.624393880367279,0.613181114196777,-0.608625531196594,0.606996595859528,-0.608901381492615,0.00970160961151123,0.00970160961151123,0.351756155490875
1.35000002384186,0.0874999985098839,-0.280440270900726,0.104205124080181,-0.0619739405810833,0.0354854166507721,-0.0271632466465235,0.0224025193601847,-0.0278682205826044,-0.280440270900726,0.104205124080181,-0.0619739405810833,0.0354854166507721,-0.0271632466465235,0.0224025193601847,-0.0278682205826044,-0.727257013320923,0.642096281051636,-0.623383522033691,0.6124267578125,-0.607897520065308,0.606299817562103,-0.608235836029053,0.0098452540114522,0.0098452540114522,0.350919336080551
1.35000002384186,0.100000001490116,-0.276628315448761,0.104132443666458,-0.0616072416305542,0.0356017090380192,-0.0273012146353722,0.0225779060274363,-0.0281440187245607,-0.276628315448761,0.104132443666458,-0.0616072416305542,0.0356017090380192,-0.0273012146353722,0.0225779060274363,-0.0281440187245607,-0.723935782909393,0.641019403934479,-0.622188150882721,0.611501932144165,-0.607001781463623,0.605437815189362,-0.607410669326782,0.0100153815001249,0.0100153815001249,0.349930077791214
1.35000002384186,0.112499997019768,-0.272775530815125,0.10405471175909,-0.0612310729920864,0.035733375698328,-0.0274583492428064,0.0227750651538372,-0.0284541621804237,-0.272775530815125,0.10405471175909,-0.0612310729920864,0.035733375698328,-0.0274583492428064,0.0227750651538372,-0.0284541621804237,-0.720409572124481,0.639744341373444,-0.620783150196075,0.610382258892059,-0.605912089347839,0.604384362697601,-0.606401383876801,0.0102139720693231,0.0102139720693231,0.348778188228607
1.35000002384186,0.125,-0.268878430128098,0.103973671793938,-0.0608431845903397,0.0358802750706673,-0.02763313613832,0.0229932237416506,-0.0287992153316736,-0.268878430128098,0.103973671793938,-0.0608431845903397,0.0358802750706673,-0.02763313613832,0.0229932237416506,-0.0287992153316736,-0.716655433177948,0.638249576091766,-0.619140207767487,0.60903936624527,-0.604598104953766,0.603109240531921,-0.605179369449616,0.0104433344677091,0.0104433344677091,0.347452044487
1.35000002384186,0.137500002980232,-0.264933943748474,0.103891268372536,-0.0604413375258446,0.0360421538352966,-0.0278238672763109,0.0232314132153988,-0.029179610311985,-0.264933943748474,0.103891268372536,-0.0604413375258446,0.0360421538352966,-0.0278238672763109,0.0232314132153988,-0.029179610311985,-0.712647676467896,0.63651043176651,-0.617226660251617,0.60744059085846,-0.603024840354919,0.601577401161194,-0.603711724281311,0.0107061341404915,0.0107061341404915,0.345938682556152
1.35000002384186,0.150000005960464,-0.260939210653305,0.103809654712677,-0.0600233115255833,0.0362186506390572,-0.0280286073684692,0.0234884265810251,-0.0295955836772919,-0.260939210653305,0.103809654712677,-0.0600233115255833,0.0362186506390572,-0.0280286073684692,0.0234884265810251,-0.0295955836772919,-0.708357393741608,0.634498775005341,-0.615005552768707,0.605548679828644,-0.601152539253235,0.599748969078064,-0.601960897445679,0.0110054137185216,0.0110054137185216,0.34422379732132
1.35000002384186,0.162499994039536,-0.256891667842865,0.103731133043766,-0.0595868341624737,0.0364092215895653,-0.0282451342791319,0.0237627606838942,-0.0300471261143684,-0.256891667842865,0.103731133043766,-0.0595868341624737,0.0364092215895653,-0.0282451342791319,0.0237627606838942,-0.0300471261143684,-0.703752756118774,0.632183074951172,-0.612435221672058,0.603321492671967,-0.598935961723328,0.597578644752502,-0.599884450435638,0.011344620026648,0.011344620026648,0.342291682958603
1.35000002384186,0.174999997019768,-0.252788990736008,0.103658147156239,-0.0591295920312405,0.0366131067276001,-0.028470890596509,0.0240525603294373,-0.030533891171217,-0.252788990736008,0.103658147156239,-0.0591295920312405,0.0366131067276001,-0.028470890596509,0.0240525603294373,-0.030533891171217,-0.69879823923111,0.629527866840363,-0.609468698501587,0.600711703300476,-0.596324384212494,0.595015585422516,-0.59743458032608,0.0117276282981038,0.0117276282981038,0.340125441551208
